0.000000000000000000e+00 1.213151316845038040e-03 8.115669133457890094e-01 -1.623076212510392136e+00 1.260533098585085070e-03 8.127644958629348659e-01 -1.625471176048053135e+00 1.213355344952761180e-03 -8.115670345762011628e-01 1.623076104920302631e+00 1.260737347312066532e-03 -8.127644028144663801e-01 1.625471268140889602e+00
1.000000000000000000e+00 1.213151316845038040e-03 8.115669133457890094e-01 -1.623076212510392136e+00 1.260533098585085070e-03 8.127644958629348659e-01 -1.625471176048053135e+00 1.213355344952761180e-03 -8.115670345762011628e-01 1.623076104920302631e+00 1.260737347312066532e-03 -8.127644028144663801e-01 1.625471268140889602e+00
2.000000000000000000e+00 1.213151316845038040e-03 8.115669133457890094e-01 -1.623076212510392136e+00 1.260533098585085070e-03 8.127644958629348659e-01 -1.625471176048053135e+00 1.213355344952761180e-03 -8.115670345762011628e-01 1.623076104920302631e+00 1.260737347312066532e-03 -8.127644028144663801e-01 1.625471268140889602e+00
3.000000000000000000e+00 1.213151316845038040e-03 8.115669133457890094e-01 -1.623076212510392136e+00 1.260533098585085070e-03 8.127644958629348659e-01 -1.625471176048053135e+00 1.213355344952761180e-03 -8.115670345762011628e-01 1.623076104920302631e+00 1.260737347312066532e-03 -8.127644028144663801e-01 1.625471268140889602e+00
4.000000000000000000e+00 1.213151316845038040e-03 8.115669133457890094e-01 -1.623076212510392136e+00 1.260533098585085070e-03 8.127644958629348659e-01 -1.625471176048053135e+00 1.213355344952761180e-03 -8.115670345762011628e-01 1.623076104920302631e+00 1.260737347312066532e-03 -8.127644028144663801e-01 1.625471268140889602e+00
5.000000000000000000e+00 1.213151316845038040e-03 8.115669133457890094e-01 -1.623076212510392136e+00 1.260533098585085070e-03 8.127644958629348659e-01 -1.625471176048053135e+00 1.213355344952761180e-03 -8.115670345762011628e-01 1.623076104920302631e+00 1.260737347312066532e-03 -8.127644028144663801e-01 1.625471268140889602e+00
6.000000000000000000e+00 1.213151316845038040e-03 8.115669133457890094e-01 -1.623076212510392136e+00 1.260533098585085070e-03 8.127644958629348659e-01 -1.625471176048053135e+00 1.213355344952761180e-03 -8.115670345762011628e-01 1.623076104920302631e+00 1.260737347312066532e-03 -8.127644028144663801e-01 1.625471268140889602e+00
7.000000000000000000e+00 1.213151316845038040e-03 8.115669133457890094e-01 -1.623076212510392136e+00 1.260533098585085070e-03 8.127644958629348659e-01 -1.625471176048053135e+00 1.213355344952761180e-03 -8.115670345762011628e-01 1.623076104920302631e+00 1.260737347312066532e-03 -8.127644028144663801e-01 1.625471268140889602e+00
8.000000000000000000e+00 1.213151316845038040e-03 8.115669133457890094e-01 -1.623076212510392136e+00 1.260533098585085070e-03 8.127644958629348659e-01 -1.625471176048053135e+00 1.213355344952761180e-03 -8.115670345762011628e-01 1.623076104920302631e+00 1.260737347312066532e-03 -8.127644028144663801e-01 1.625471268140889602e+00
9.000000000000000000e+00 1.213151316845038040e-03 8.115669133457890094e-01 -1.623076212510392136e+00 1.260533098585085070e-03 8.127644958629348659e-01 -1.625471176048053135e+00 1.213355344952761180e-03 -8.115670345762011628e-01 1.623076104920302631e+00 1.260737347312066532e-03 -8.127644028144663801e-01 1.625471268140889602e+00
