0.000000000000000000e+00 -2.213427141792359901e-02 8.490084851423541634e-01 -1.750709020846776154e+00 2.602233436093467564e-02 8.498457993183665682e-01 -1.752438823833237347e+00 -2.213427384625289013e-02 -8.490084977384459997e-01 1.750708985310287069e+00 2.602233058895630016e-02 -8.498458165011278931e-01 1.752438786898665946e+00
1.000000000000000000e+00 -2.213427141792359901e-02 8.490084851423541634e-01 -1.750709020846776154e+00 2.602233436093467564e-02 8.498457993183665682e-01 -1.752438823833237347e+00 -2.213427384625289013e-02 -8.490084977384459997e-01 1.750708985310287069e+00 2.602233058895630016e-02 -8.498458165011278931e-01 1.752438786898665946e+00
2.000000000000000000e+00 -2.213427141792359901e-02 8.490084851423541634e-01 -1.750709020846776154e+00 2.602233436093467564e-02 8.498457993183665682e-01 -1.752438823833237347e+00 -2.213427384625289013e-02 -8.490084977384459997e-01 1.750708985310287069e+00 2.602233058895630016e-02 -8.498458165011278931e-01 1.752438786898665946e+00
3.000000000000000000e+00 -2.213427141792359901e-02 8.490084851423541634e-01 -1.750709020846776154e+00 2.602233436093467564e-02 8.498457993183665682e-01 -1.752438823833237347e+00 -2.213427384625289013e-02 -8.490084977384459997e-01 1.750708985310287069e+00 2.602233058895630016e-02 -8.498458165011278931e-01 1.752438786898665946e+00
4.000000000000000000e+00 -2.213427141792359901e-02 8.490084851423541634e-01 -1.750709020846776154e+00 2.602233436093467564e-02 8.498457993183665682e-01 -1.752438823833237347e+00 -2.213427384625289013e-02 -8.490084977384459997e-01 1.750708985310287069e+00 2.602233058895630016e-02 -8.498458165011278931e-01 1.752438786898665946e+00
5.000000000000000000e+00 -2.213427141792359901e-02 8.490084851423541634e-01 -1.750709020846776154e+00 2.602233436093467564e-02 8.498457993183665682e-01 -1.752438823833237347e+00 -2.213427384625289013e-02 -8.490084977384459997e-01 1.750708985310287069e+00 2.602233058895630016e-02 -8.498458165011278931e-01 1.752438786898665946e+00
6.000000000000000000e+00 -2.213427141792359901e-02 8.490084851423541634e-01 -1.750709020846776154e+00 2.602233436093467564e-02 8.498457993183665682e-01 -1.752438823833237347e+00 -2.213427384625289013e-02 -8.490084977384459997e-01 1.750708985310287069e+00 2.602233058895630016e-02 -8.498458165011278931e-01 1.752438786898665946e+00
7.000000000000000000e+00 -2.213427141792359901e-02 8.490084851423541634e-01 -1.750709020846776154e+00 2.602233436093467564e-02 8.498457993183665682e-01 -1.752438823833237347e+00 -2.213427384625289013e-02 -8.490084977384459997e-01 1.750708985310287069e+00 2.602233058895630016e-02 -8.498458165011278931e-01 1.752438786898665946e+00
8.000000000000000000e+00 -2.213427141792359901e-02 8.490084851423541634e-01 -1.750709020846776154e+00 2.602233436093467564e-02 8.498457993183665682e-01 -1.752438823833237347e+00 -2.213427384625289013e-02 -8.490084977384459997e-01 1.750708985310287069e+00 2.602233058895630016e-02 -8.498458165011278931e-01 1.752438786898665946e+00
9.000000000000000000e+00 -2.213427141792359901e-02 8.490084851423541634e-01 -1.750709020846776154e+00 2.602233436093467564e-02 8.498457993183665682e-01 -1.752438823833237347e+00 -2.213427384625289013e-02 -8.490084977384459997e-01 1.750708985310287069e+00 2.602233058895630016e-02 -8.498458165011278931e-01 1.752438786898665946e+00
