0.000000000000000000e+00 1.407887547369421494e-06 5.544456079413138529e-09 -7.994307288590078916e-10 9.999999999990089039e-01
1.000000000000000000e+00 1.407887547369421494e-06 5.544456079413138529e-09 -7.994307288590078916e-10 9.999999999990089039e-01
2.000000000000000000e+00 1.407887547369421494e-06 5.544456079413138529e-09 -7.994307288590078916e-10 9.999999999990089039e-01
3.000000000000000000e+00 1.407887547369421494e-06 5.544456079413138529e-09 -7.994307288590078916e-10 9.999999999990089039e-01
4.000000000000000000e+00 1.407887547369421494e-06 5.544456079413138529e-09 -7.994307288590078916e-10 9.999999999990089039e-01
5.000000000000000000e+00 1.407887547369421494e-06 5.544456079413138529e-09 -7.994307288590078916e-10 9.999999999990089039e-01
6.000000000000000000e+00 1.407887547369421494e-06 5.544456079413138529e-09 -7.994307288590078916e-10 9.999999999990089039e-01
7.000000000000000000e+00 1.407887547369421494e-06 5.544456079413138529e-09 -7.994307288590078916e-10 9.999999999990089039e-01
8.000000000000000000e+00 1.407887547369421494e-06 5.544456079413138529e-09 -7.994307288590078916e-10 9.999999999990089039e-01
9.000000000000000000e+00 1.407887547369421494e-06 5.544456079413138529e-09 -7.994307288590078916e-10 9.999999999990089039e-01
1.000000000000000000e+01 1.407887547369421494e-06 5.544456079413138529e-09 -7.994307288590078916e-10 9.999999999990089039e-01
1.100000000000000000e+01 3.217550211035771293e-07 4.057278101713234159e-08 -2.818863535313581909e-08 9.999999999946295182e-01
1.200000000000000000e+01 -7.643775051622689290e-07 7.560110595485159924e-08 -5.557783997741268034e-08 9.999999999902501324e-01
1.300000000000000000e+01 -1.850510031428113293e-06 1.106294308925708040e-07 -8.296704460168948865e-08 9.999999999858707467e-01
1.400000000000000000e+01 -2.936642557693959351e-06 1.456577558302900748e-07 -1.103562492259663433e-07 9.999999999814913609e-01
1.500000000000000000e+01 -4.022775083959804563e-06 1.806860807680092796e-07 -1.377454538502431714e-07 9.999999999771120862e-01
