0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 -2.512265043115801372e-10 3.751853221965699782e-06 1.312641896476660942e-02
1.200000000000000000e+01 -5.024530086231605845e-10 7.503706443931405493e-06 2.625283792953323966e-02
1.300000000000000000e+01 -7.536795129347407733e-10 1.125555966589710527e-05 3.937925689429985776e-02
1.400000000000000000e+01 -1.004906017246321169e-09 1.500741288786281099e-05 5.250567585906647933e-02
1.500000000000000000e+01 -1.256132521557901358e-09 1.875926610982851331e-05 6.563209482383310089e-02
1.600000000000000000e+01 -1.507359025869481960e-09 2.251111933179421733e-05 7.875851378859971552e-02
1.700000000000000000e+01 -1.758585530181062356e-09 2.626297255375992473e-05 9.188493275336635790e-02
1.800000000000000000e+01 -2.009812034492642338e-09 3.001482577572561858e-05 1.050113517181329448e-01
1.900000000000000000e+01 -2.261038538804222734e-09 3.376667899769131921e-05 1.181377706828995733e-01
2.000000000000000000e+01 -2.512265043115803129e-09 3.751853221965703339e-05 1.312641896476662295e-01
2.100000000000000000e+01 -2.766008912705265603e-09 4.133353675232957991e-05 1.408057084085629074e-01
2.200000000000000000e+01 -3.019752782294726422e-09 4.514854128500211966e-05 1.503472271694595574e-01
2.300000000000000000e+01 -3.273496651884188069e-09 4.896354581767466618e-05 1.598887459303562353e-01
2.400000000000000000e+01 -3.527240521473650543e-09 5.277855035034721270e-05 1.694302646912529409e-01
2.500000000000000000e+01 -3.780984391063112603e-09 5.659355488301975922e-05 1.789717834521496187e-01
2.600000000000000000e+01 -4.034728260652573009e-09 6.040855941569229896e-05 1.885133022130462688e-01
2.700000000000000000e+01 -4.288472130242035069e-09 6.422356394836485226e-05 1.980548209739429466e-01
2.800000000000000000e+01 -4.542215999831497129e-09 6.803856848103739200e-05 2.075963397348396522e-01
2.900000000000000000e+01 -4.795959869420959189e-09 7.185357301370994530e-05 2.171378584957363300e-01
3.000000000000000000e+01 -5.049703739010420422e-09 7.566857754638248504e-05 2.266793772566329801e-01
3.100000000000000000e+01 -5.270485980803483486e-09 7.930907839778463843e-05 2.331133601560551050e-01
3.200000000000000000e+01 -5.491268222596546550e-09 8.294957924918677826e-05 2.395473430554772021e-01
3.300000000000000000e+01 -5.712050464389609614e-09 8.659008010058894520e-05 2.459813259548992992e-01
3.400000000000000000e+01 -5.932832706182672677e-09 9.023058095199108504e-05 2.524153088543213963e-01
3.500000000000000000e+01 -6.153614947975735741e-09 9.387108180339323843e-05 2.588492917537434934e-01
3.600000000000000000e+01 -6.374397189768797151e-09 9.751158265479537826e-05 2.652832746531655350e-01
3.700000000000000000e+01 -6.595179431561860214e-09 1.011520835061975181e-04 2.717172575525876321e-01
3.800000000000000000e+01 -6.815961673354923278e-09 1.047925843575996715e-04 2.781512404520097292e-01
3.900000000000000000e+01 -7.036743915147987169e-09 1.084330852090018384e-04 2.845852233514318264e-01
4.000000000000000000e+01 -7.257526156941049406e-09 1.120735860604039783e-04 2.910192062508539235e-01
4.100000000000000000e+01 -7.423438677676548169e-09 1.154961241451283205e-04 2.948850738436448182e-01
4.200000000000000000e+01 -7.589351198412046932e-09 1.189186622298526492e-04 2.987509414364357130e-01
4.300000000000000000e+01 -7.755263719147544040e-09 1.223412003145769780e-04 3.026168090292265522e-01
4.400000000000000000e+01 -7.921176239883042803e-09 1.257637383993012931e-04 3.064826766220174470e-01
4.500000000000000000e+01 -8.087088760618541566e-09 1.291862764840256354e-04 3.103485442148083417e-01
4.600000000000000000e+01 -8.253001281354040329e-09 1.326088145687499777e-04 3.142144118075992365e-01
4.700000000000000000e+01 -8.418913802089539092e-09 1.360313526534743199e-04 3.180802794003901313e-01
4.800000000000000000e+01 -8.584826322825037855e-09 1.394538907381986351e-04 3.219461469931810260e-01
4.900000000000000000e+01 -8.750738843560536618e-09 1.428764288229229774e-04 3.258120145859719208e-01
5.000000000000000000e+01 -8.916651364296035380e-09 1.462989669076473196e-04 3.296778821787628155e-01
5.100000000000000000e+01 -9.023184601954619595e-09 1.494805109249934874e-04 3.314695420301019269e-01
5.200000000000000000e+01 -9.129717839613203810e-09 1.526620549423396281e-04 3.332612018814410937e-01
5.300000000000000000e+01 -9.236251077271788024e-09 1.558435989596858231e-04 3.350528617327802605e-01
5.400000000000000000e+01 -9.342784314930372239e-09 1.590251429770319909e-04 3.368445215841193718e-01
5.500000000000000000e+01 -9.449317552588959762e-09 1.622066869943781316e-04 3.386361814354584832e-01
5.600000000000000000e+01 -9.555850790247543977e-09 1.653882310117243265e-04 3.404278412867976500e-01
