0.00000000e+00 2.04096905e-09 -3.34430416e-04 2.43136654e-01 1.51497970e-04 1.62410364e-07 -2.16199773e-06 9.99999989e-01 -1.92100718e-02 6.89468764e-01 -1.42377496e+00 2.13763251e-02 6.90419389e-01 -1.42572481e+00 -1.92172019e-02 -6.89465401e-01 1.42377719e+00 2.13691675e-02 -6.90422834e-01 1.42572018e+00
1.00000000e+00 2.04096905e-09 -3.34430416e-04 2.43136654e-01 1.51497970e-04 1.62410364e-07 -2.16199773e-06 9.99999989e-01 -1.92100718e-02 6.89468764e-01 -1.42377496e+00 2.13763251e-02 6.90419389e-01 -1.42572481e+00 -1.92172019e-02 -6.89465401e-01 1.42377719e+00 2.13691675e-02 -6.90422834e-01 1.42572018e+00
2.00000000e+00 2.04096905e-09 -3.34430416e-04 2.43136654e-01 1.51497970e-04 1.62410364e-07 -2.16199773e-06 9.99999989e-01 -1.92100718e-02 6.89468764e-01 -1.42377496e+00 2.13763251e-02 6.90419389e-01 -1.42572481e+00 -1.92172019e-02 -6.89465401e-01 1.42377719e+00 2.13691675e-02 -6.90422834e-01 1.42572018e+00
3.00000000e+00 2.04096905e-09 -3.34430416e-04 2.43136654e-01 1.51497970e-04 1.62410364e-07 -2.16199773e-06 9.99999989e-01 -1.92100718e-02 6.89468764e-01 -1.42377496e+00 2.13763251e-02 6.90419389e-01 -1.42572481e+00 -1.92172019e-02 -6.89465401e-01 1.42377719e+00 2.13691675e-02 -6.90422834e-01 1.42572018e+00
4.00000000e+00 2.04096905e-09 -3.34430416e-04 2.43136654e-01 1.51497970e-04 1.62410364e-07 -2.16199773e-06 9.99999989e-01 -1.92100718e-02 6.89468764e-01 -1.42377496e+00 2.13763251e-02 6.90419389e-01 -1.42572481e+00 -1.92172019e-02 -6.89465401e-01 1.42377719e+00 2.13691675e-02 -6.90422834e-01 1.42572018e+00
5.00000000e+00 2.04096905e-09 -3.34430416e-04 2.43136654e-01 1.51497970e-04 1.62410364e-07 -2.16199773e-06 9.99999989e-01 -1.92100718e-02 6.89468764e-01 -1.42377496e+00 2.13763251e-02 6.90419389e-01 -1.42572481e+00 -1.92172019e-02 -6.89465401e-01 1.42377719e+00 2.13691675e-02 -6.90422834e-01 1.42572018e+00
6.00000000e+00 2.04096905e-09 -3.34430416e-04 2.43136654e-01 1.51497970e-04 1.62410364e-07 -2.16199773e-06 9.99999989e-01 -1.92100718e-02 6.89468764e-01 -1.42377496e+00 2.13763251e-02 6.90419389e-01 -1.42572481e+00 -1.92172019e-02 -6.89465401e-01 1.42377719e+00 2.13691675e-02 -6.90422834e-01 1.42572018e+00
7.00000000e+00 2.04096905e-09 -3.34430416e-04 2.43136654e-01 1.51497970e-04 1.62410364e-07 -2.16199773e-06 9.99999989e-01 -1.92100718e-02 6.89468764e-01 -1.42377496e+00 2.13763251e-02 6.90419389e-01 -1.42572481e+00 -1.92172019e-02 -6.89465401e-01 1.42377719e+00 2.13691675e-02 -6.90422834e-01 1.42572018e+00
8.00000000e+00 2.04096905e-09 -3.34430416e-04 2.43136654e-01 1.51497970e-04 1.62410364e-07 -2.16199773e-06 9.99999989e-01 -1.92100718e-02 6.89468764e-01 -1.42377496e+00 2.13763251e-02 6.90419389e-01 -1.42572481e+00 -1.92172019e-02 -6.89465401e-01 1.42377719e+00 2.13691675e-02 -6.90422834e-01 1.42572018e+00
9.00000000e+00 2.04096905e-09 -3.34430416e-04 2.43136654e-01 1.51497970e-04 1.62410364e-07 -2.16199773e-06 9.99999989e-01 -1.92100718e-02 6.89468764e-01 -1.42377496e+00 2.13763251e-02 6.90419389e-01 -1.42572481e+00 -1.92172019e-02 -6.89465401e-01 1.42377719e+00 2.13691675e-02 -6.90422834e-01 1.42572018e+00
1.00000000e+01 2.04096905e-09 -3.34430416e-04 2.43136654e-01 1.51497970e-04 1.62410364e-07 -2.16199773e-06 9.99999989e-01 -1.92100718e-02 6.89468764e-01 -1.42377496e+00 2.13763251e-02 6.90419389e-01 -1.42572481e+00 -1.92172019e-02 -6.89465401e-01 1.42377719e+00 2.13691675e-02 -6.90422834e-01 1.42572018e+00
1.10000000e+01 2.04740773e-09 -3.34396579e-04 2.43251508e-01 1.51162044e-04 1.62171132e-07 -2.14945492e-06 9.99999989e-01 -1.92161841e-02 6.89043271e-01 -1.42287002e+00 2.13824181e-02 6.89993593e-01 -1.42481905e+00 -1.92232712e-02 -6.89039933e-01 1.42287224e+00 2.13753035e-02 -6.89997012e-01 1.42481444e+00
1.20000000e+01 2.05384641e-09 -3.34362741e-04 2.43366362e-01 1.50826117e-04 1.61931899e-07 -2.13691210e-06 9.99999989e-01 -1.92222963e-02 6.88617778e-01 -1.42196509e+00 2.13885111e-02 6.89567797e-01 -1.42391329e+00 -1.92293404e-02 -6.88614465e-01 1.42196730e+00 2.13814396e-02 -6.89571191e-01 1.42390869e+00
1.30000000e+01 2.06028509e-09 -3.34328903e-04 2.43481217e-01 1.50490190e-04 1.61692667e-07 -2.12436928e-06 9.99999989e-01 -1.92284086e-02 6.88192285e-01 -1.42106015e+00 2.13946040e-02 6.89142002e-01 -1.42300752e+00 -1.92354096e-02 -6.88188997e-01 1.42106235e+00 2.13875757e-02 -6.89145369e-01 1.42300294e+00
1.40000000e+01 2.06672377e-09 -3.34295066e-04 2.43596071e-01 1.50154264e-04 1.61453434e-07 -2.11182647e-06 9.99999989e-01 -1.92345209e-02 6.87766792e-01 -1.42015522e+00 2.14006970e-02 6.88716206e-01 -1.42210176e+00 -1.92414788e-02 -6.87763529e-01 1.42015740e+00 2.13937118e-02 -6.88719548e-01 1.42209719e+00
1.50000000e+01 2.07316245e-09 -3.34261228e-04 2.43710925e-01 1.49818337e-04 1.61214202e-07 -2.09928365e-06 9.99999989e-01 -1.92406332e-02 6.87341300e-01 -1.41925028e+00 2.14067900e-02 6.88290410e-01 -1.42119599e+00 -1.92475481e-02 -6.87338061e-01 1.41925245e+00 2.13998479e-02 -6.88293726e-01 1.42119145e+00
1.60000000e+01 2.07960113e-09 -3.34227391e-04 2.43825779e-01 1.49482411e-04 1.60974969e-07 -2.08674084e-06 9.99999989e-01 -1.92467454e-02 6.86915807e-01 -1.41834535e+00 2.14128830e-02 6.87864615e-01 -1.42029023e+00 -1.92536173e-02 -6.86912594e-01 1.41834750e+00 2.14059840e-02 -6.87867905e-01 1.42028570e+00
1.70000000e+01 2.08603981e-09 -3.34193553e-04 2.43940634e-01 1.49146484e-04 1.60735737e-07 -2.07419802e-06 9.99999989e-01 -1.92528577e-02 6.86490314e-01 -1.41744042e+00 2.14189759e-02 6.87438819e-01 -1.41938447e+00 -1.92596865e-02 -6.86487126e-01 1.41744256e+00 2.14121200e-02 -6.87442083e-01 1.41937995e+00
1.80000000e+01 2.09247849e-09 -3.34159716e-04 2.44055488e-01 1.48810557e-04 1.60496504e-07 -2.06165520e-06 9.99999989e-01 -1.92589700e-02 6.86064821e-01 -1.41653548e+00 2.14250689e-02 6.87013023e-01 -1.41847870e+00 -1.92657557e-02 -6.86061658e-01 1.41653761e+00 2.14182561e-02 -6.87016261e-01 1.41847420e+00
1.90000000e+01 2.09891717e-09 -3.34125878e-04 2.44170342e-01 1.48474631e-04 1.60257272e-07 -2.04911239e-06 9.99999989e-01 -1.92650822e-02 6.85639328e-01 -1.41563055e+00 2.14311619e-02 6.86587228e-01 -1.41757294e+00 -1.92718250e-02 -6.85636190e-01 1.41563266e+00 2.14243922e-02 -6.86590440e-01 1.41756845e+00
2.00000000e+01 2.10535585e-09 -3.34092040e-04 2.44285196e-01 1.48138704e-04 1.60018039e-07 -2.03656957e-06 9.99999989e-01 -1.92711945e-02 6.85213836e-01 -1.41472561e+00 2.14372548e-02 6.86161432e-01 -1.41666718e+00 -1.92778942e-02 -6.85210722e-01 1.41472771e+00 2.14305283e-02 -6.86164618e-01 1.41666271e+00
2.10000000e+01 2.11521258e-09 -3.34024258e-04 2.44483415e-01 1.47582899e-04 1.59656253e-07 -2.01756627e-06 9.99999989e-01 -1.92821029e-02 6.84478323e-01 -1.41316175e+00 2.14480033e-02 6.85425408e-01 -1.41510193e+00 -1.92887373e-02 -6.84475249e-01 1.41316383e+00 2.14413421e-02 -6.85428554e-01 1.41509748e+00
2.20000000e+01 2.12506931e-09 -3.33956475e-04 2.44681633e-01 1.47027094e-04 1.59294467e-07 -1.99856297e-06 9.99999989e-01 -1.92930113e-02 6.83742811e-01 -1.41159789e+00 2.14587518e-02 6.84689383e-01 -1.41353668e+00 -1.92995805e-02 -6.83739775e-01 1.41159995e+00 2.14521559e-02 -6.84692489e-01 1.41353226e+00
2.30000000e+01 2.13492604e-09 -3.33888692e-04 2.44879852e-01 1.46471288e-04 1.58932680e-07 -1.97955967e-06 9.99999989e-01 -1.93039197e-02 6.83007299e-01 -1.41003403e+00 2.14695003e-02 6.83953359e-01 -1.41197143e+00 -1.93104237e-02 -6.83004301e-01 1.41003607e+00 2.14629698e-02 -6.83956424e-01 1.41196703e+00
2.40000000e+01 2.14478277e-09 -3.33820909e-04 2.45078070e-01 1.45915483e-04 1.58570894e-07 -1.96055636e-06 9.99999989e-01 -1.93148281e-02 6.82271786e-01 -1.40847017e+00 2.14802488e-02 6.83217335e-01 -1.41040618e+00 -1.93212668e-02 -6.82268828e-01 1.40847219e+00 2.14737836e-02 -6.83220360e-01 1.41040181e+00
2.50000000e+01 2.15463950e-09 -3.33753126e-04 2.45276289e-01 1.45359678e-04 1.58209107e-07 -1.94155306e-06 9.99999989e-01 -1.93257364e-02 6.81536274e-01 -1.40690631e+00 2.14909972e-02 6.82481310e-01 -1.40884093e+00 -1.93321100e-02 -6.81533354e-01 1.40690831e+00 2.14845974e-02 -6.82484295e-01 1.40883658e+00
2.60000000e+01 2.16449623e-09 -3.33685344e-04 2.45474507e-01 1.44803872e-04 1.57847321e-07 -1.92254976e-06 9.99999990e-01 -1.93366448e-02 6.80800762e-01 -1.40534245e+00 2.15017457e-02 6.81745286e-01 -1.40727568e+00 -1.93429531e-02 -6.80797881e-01 1.40534443e+00 2.14954112e-02 -6.81748231e-01 1.40727135e+00
2.70000000e+01 2.17435297e-09 -3.33617561e-04 2.45672726e-01 1.44248067e-04 1.57485535e-07 -1.90354646e-06 9.99999990e-01 -1.93475532e-02 6.80065250e-01 -1.40377859e+00 2.15124942e-02 6.81009261e-01 -1.40571044e+00 -1.93537963e-02 -6.80062407e-01 1.40378055e+00 2.15062251e-02 -6.81012166e-01 1.40570613e+00
2.80000000e+01 2.18420970e-09 -3.33549778e-04 2.45870944e-01 1.43692262e-04 1.57123748e-07 -1.88454316e-06 9.99999990e-01 -1.93584616e-02 6.79329737e-01 -1.40221473e+00 2.15232427e-02 6.80273237e-01 -1.40414519e+00 -1.93646394e-02 -6.79326934e-01 1.40221667e+00 2.15170389e-02 -6.80276101e-01 1.40414090e+00
